005_015_120,47365,PressureDynamics,3290,2887,2372,1702,1185,403,216,53,25,13,4,1,1,0.0,-1
005_015_120,47381,PressureDynamics,3387,2953,2501,1765,1235,412,220,54,26,13,4,1,1,1.101,-1
005_015_120,47386,PressureDynamics,3485,3040,2502,1763,1237,409,220,54,25,13,4,1,1,1.109,-1
005_015_120,47390,PressureDynamics,3388,3028,2507,1760,1235,406,218,52,26,13,4,1,1,1.108,-1
005_015_120,47394,PressureDynamics,3371,3092,2595,1815,1258,420,223,55,26,13,4,1,1,1.101,-1
005_015_120,47399,PressureDynamics,3479,3102,2624,1877,1313,442,233,59,27,14,4,1,1,1.105,-1
005_015_120,47402,PressureDynamics,3460,3104,2617,1880,1295,442,232,57,27,14,4,1,1,1.109,-1
005_015_120,47407,PressureDynamics,3371,3022,2526,1807,1262,423,228,57,26,14,4,1,1,1.103,-1
005_015_120,47411,PressureDynamics,3399,3002,2474,1769,1253,424,223,54,26,14,4,1,1,1.106,-1
005_015_120,47415,PressureDynamics,3392,2884,2391,1727,1168,403,214,53,25,13,3,1,1,1.109,-1
005_015_120,47419,PressureDynamics,3326,2893,2370,1739,1197,402,218,54,26,13,4,1,1,1.108,-1
005_015_120,47423,PressureDynamics,3302,2906,2471,1744,1238,418,220,55,26,13,4,1,1,1.101,-1
005_015_120,47427,PressureDynamics,3388,3001,2513,1768,1243,417,224,55,26,14,3,1,1,1.106,-1
005_015_120,47432,PressureDynamics,3346,2972,2427,1760,1219,418,227,57,27,14,4,1,1,1.108,-1
005_015_120,47436,PressureDynamics,3287,2959,2423,1786,1263,442,231,58,26,13,4,1,1,1.103,-1
005_015_120,47440,PressureDynamics,3428,3001,2507,1791,1285,447,236,59,27,14,4,1,1,1.103,-1
005_015_120,47444,PressureDynamics,3459,3011,2531,1818,1294,454,241,60,28,14,4,1,1,1.109,-1
005_015_120,47448,PressureDynamics,3337,2974,2505,1799,1289,445,235,58,27,14,5,1,1,1.106,-1
005_015_120,47454,PressureDynamics,3387,3012,2507,1811,1306,457,243,59,27,15,4,1,1,1.104,-1
005_015_120,47458,PressureDynamics,3263,2695,2242,1667,1157,397,212,53,24,13,4,1,1,1.105,-1
005_015_120,47462,PressureDynamics,3283,2792,2292,1653,1171,404,217,54,25,13,4,1,1,1.108,-1
005_015_120,47466,PressureDynamics,3196,2735,2264,1636,1150,392,214,54,24,13,4,1,1,1.105,-1
