067_015_060,41999,PressureDynamics,4092,4085,4073,4032,3967,3583,3208,2080,1440,959,365,99,70,0.0,-1
067_015_060,42007,PressureDynamics,4091,4086,4073,4031,3967,3584,3208,2082,1438,957,365,99,70,1.088,-1
067_015_060,42012,PressureDynamics,4093,4087,4074,4033,3971,3593,3219,2089,1441,960,365,100,70,1.102,-1
067_015_060,42017,PressureDynamics,4091,4086,4072,4031,3967,3586,3210,2081,1438,961,366,99,70,1.098,-1
067_015_060,42021,PressureDynamics,4093,4088,4073,4032,3968,3589,3217,2100,1448,963,367,99,70,1.087,-1
067_015_060,42024,PressureDynamics,4093,4088,4073,4033,3970,3593,3221,2097,1451,966,368,101,71,1.098,-1
067_015_060,42035,PressureDynamics,4093,4087,4073,4034,3967,3591,3219,2092,1442,962,366,100,70,1.106,-1
067_015_060,42038,PressureDynamics,4093,4086,4073,4030,3965,3580,3207,2087,1445,964,370,101,70,1.093,-1
067_015_060,42042,PressureDynamics,4092,4087,4073,4033,3967,3584,3210,2096,1453,968,370,101,71,1.097,-1
067_015_060,42046,PressureDynamics,4092,4087,4073,4033,3968,3586,3213,2093,1443,964,368,100,71,1.102,-1
067_015_060,42050,PressureDynamics,4092,4086,4072,4032,3963,3581,3206,2086,1449,967,369,100,71,1.097,-1
067_015_060,42054,PressureDynamics,4093,4086,4074,4032,3969,3589,3216,2094,1450,967,370,100,70,1.09,-1
067_015_060,42058,PressureDynamics,4093,4088,4073,4032,3966,3581,3209,2091,1452,968,370,101,70,1.095,-1
067_015_060,42062,PressureDynamics,4091,4086,4073,4031,3964,3581,3208,2093,1455,970,370,101,71,1.095,-1
067_015_060,42066,PressureDynamics,4093,4086,4074,4033,3965,3588,3214,2098,1456,970,370,102,71,1.1,-1
067_015_060,42070,PressureDynamics,4092,4089,4075,4034,3970,3596,3228,2105,1454,969,369,100,71,1.091,-1
067_015_060,42075,PressureDynamics,4093,4085,4073,4033,3968,3587,3212,2095,1448,967,369,101,72,1.097,-1
067_015_060,42079,PressureDynamics,4091,4085,4074,4032,3966,3586,3212,2097,1453,970,371,101,71,1.101,-1
067_015_060,42083,PressureDynamics,4092,4087,4073,4032,3966,3584,3212,2093,1455,968,370,101,71,1.095,-1
067_015_060,42087,PressureDynamics,4093,4086,4073,4032,3964,3582,3208,2097,1451,968,371,101,70,1.098,-1
067_015_060,42091,PressureDynamics,4094,4087,4072,4032,3965,3578,3202,2091,1452,972,372,101,71,1.101,-1
067_015_060,42095,PressureDynamics,4092,4086,4073,4033,3969,3592,3222,2098,1454,969,371,101,71,1.095,-1
067_015_060,42099,PressureDynamics,4093,4087,4073,4031,3967,3588,3213,2095,1454,971,369,101,71,1.089,-1
067_015_060,42103,PressureDynamics,4092,4086,4075,4033,3970,3591,3220,2099,1450,970,371,102,71,1.1,-1
067_015_060,42107,PressureDynamics,4093,4085,4073,4032,3967,3588,3213,2098,1456,972,371,102,72,1.095,-1
