TextileID,Time,Taskname,10M,1M,330k,100k,47k,10k,4.7k,1k,407,220,47,10,4.7,Newton,Weight
e4,56836,PressureDynamics,4087,4076,4050,3969,3884,3238,2719,1486,972,604,213,54,38,5.658,-1
e4,56844,PressureDynamics,4088,4076,4052,3969,3885,3241,2722,1489,976,606,213,55,38,5.668,-1
e4,56853,PressureDynamics,4087,4076,4050,3967,3884,3241,2723,1490,976,604,213,54,37,5.655,-1
e4,56862,PressureDynamics,4086,4075,4050,3967,3883,3238,2722,1488,975,605,213,54,38,5.673,-1
e4,56870,PressureDynamics,4086,4077,4049,3968,3886,3238,2720,1487,974,605,213,54,38,5.662,-1
e4,56879,PressureDynamics,4087,4075,4051,3970,3885,3242,2723,1487,974,605,212,55,38,5.666,-1
e4,56888,PressureDynamics,4084,4075,4050,3968,3884,3237,2721,1487,977,606,213,54,38,5.665,-1
e4,56898,PressureDynamics,4088,4075,4050,3968,3886,3241,2724,1488,977,606,213,55,38,5.661,-1
e4,56907,PressureDynamics,4087,4075,4050,3969,3885,3242,2724,1490,977,607,213,54,37,5.661,-1
e4,56916,PressureDynamics,4086,4076,4050,3968,3884,3242,2723,1489,976,606,213,55,38,5.668,-1
e4,56924,PressureDynamics,4086,4075,4050,3969,3885,3243,2726,1492,976,606,214,54,38,5.666,-1
e4,56933,PressureDynamics,4086,4074,4050,3968,3885,3242,2723,1490,977,606,213,55,38,5.661,-1
e4,56942,PressureDynamics,4086,4077,4051,3970,3885,3244,2726,1490,977,607,213,55,38,5.667,-1
e4,56950,PressureDynamics,4087,4076,4050,3969,3886,3244,2726,1489,976,607,213,54,38,5.664,-1
e4,56959,PressureDynamics,4086,4075,4050,3969,3885,3242,2726,1489,976,606,213,55,38,5.674,-1
e4,56967,PressureDynamics,4086,4075,4050,3970,3885,3243,2726,1494,977,607,214,54,38,5.66,-1
e4,56976,PressureDynamics,4087,4074,4051,3969,3884,3243,2725,1492,980,608,214,55,38,5.668,-1
e4,56984,PressureDynamics,4087,4076,4051,3970,3885,3245,2729,1491,978,608,213,54,38,5.661,-1
e4,56992,PressureDynamics,4086,4075,4050,3968,3885,3244,2727,1489,977,607,213,54,38,5.661,-1
e4,56999,PressureDynamics,4087,4075,4050,3969,3885,3243,2727,1491,979,608,213,54,38,5.668,-1
e4,57005,PressureDynamics,4086,4075,4051,3970,3886,3243,2725,1493,978,607,213,55,37,5.668,-1
e4,57013,PressureDynamics,4086,4075,4049,3969,3885,3243,2726,1492,978,607,214,55,37,5.66,-1
e4,57019,PressureDynamics,4086,4076,4050,3967,3884,3242,2725,1493,978,607,214,54,38,5.666,-1
e4,57027,PressureDynamics,4087,4076,4050,3968,3886,3241,2723,1488,977,606,214,55,38,5.656,-1
e4,57034,PressureDynamics,4086,4076,4049,3968,3885,3240,2722,1486,973,605,212,55,37,5.683,-1
e4,57044,PressureDynamics,4087,4076,4050,3969,3886,3243,2725,1490,976,606,213,54,37,5.618,-1
e4,57053,PressureDynamics,4085,4075,4050,3969,3885,3241,2722,1486,973,604,211,55,37,5.718,-1
e4,57062,PressureDynamics,4086,4075,4051,3968,3885,3245,2725,1489,977,606,213,55,38,5.567,-1
e4,57071,PressureDynamics,4086,4075,4050,3970,3884,3242,2722,1488,973,603,212,55,37,5.739,-1
e4,57080,PressureDynamics,4086,4076,4051,3969,3885,3242,2723,1488,975,605,213,54,37,5.578,-1
e4,57089,PressureDynamics,4088,4076,4050,3968,3884,3240,2720,1488,973,604,212,55,38,5.771,-1
e4,57098,PressureDynamics,4087,4075,4050,3969,3884,3239,2721,1490,974,604,212,54,37,5.607,-1
e4,57107,PressureDynamics,4087,4075,4051,3968,3885,3241,2723,1489,975,606,213,54,38,5.693,-1
e4,57116,PressureDynamics,4086,4076,4051,3969,3886,3241,2723,1485,974,605,213,54,37,5.647,-1
e4,57124,PressureDynamics,4086,4076,4050,3969,3885,3242,2724,1487,975,605,212,53,36,5.667,-1
e4,57133,PressureDynamics,4087,4076,4050,3969,3884,3242,2723,1486,974,603,212,54,37,5.652,-1
e4,57142,PressureDynamics,4086,4077,4050,3969,3886,3242,2723,1486,973,603,212,54,37,5.662,-1
e4,57151,PressureDynamics,4087,4075,4051,3968,3885,3239,2717,1485,970,601,211,55,37,5.66,-1
e4,57160,PressureDynamics,4086,4075,4050,3966,3885,3238,2718,1482,970,600,211,54,37,5.668,-1
e4,57169,PressureDynamics,4086,4074,4050,3968,3886,3239,2720,1484,970,600,211,54,35,5.675,-1
e4,57178,PressureDynamics,4086,4076,4050,3968,3885,3238,2719,1483,968,601,211,55,37,5.655,-1
e4,57187,PressureDynamics,4086,4076,4051,3968,3884,3238,2718,1485,969,600,211,53,37,5.68,-1
e4,57196,PressureDynamics,4087,4075,4051,3968,3884,3237,2718,1483,970,601,211,54,38,5.657,-1
e4,57203,PressureDynamics,4085,4075,4049,3969,3884,3238,2718,1482,969,601,211,53,37,5.67,-1
e4,57210,PressureDynamics,4087,4075,4051,3967,3884,3239,2719,1484,971,601,212,54,37,5.663,-1
e4,57214,PressureDynamics,4087,4075,4050,3968,3884,3237,2719,1486,971,602,211,54,37,5.661,-1
e4,57218,PressureDynamics,4087,4075,4050,3968,3884,3237,2718,1484,971,602,212,54,38,5.66,-1
e4,57223,PressureDynamics,4088,4076,4050,3966,3884,3239,2720,1481,971,603,212,54,37,5.67,-1
e4,57228,PressureDynamics,4086,4076,4050,3968,3885,3240,2720,1480,970,601,211,54,37,5.655,-1
e4,57237,PressureDynamics,4086,4075,4051,3967,3884,3237,2718,1480,970,601,211,54,37,5.668,-1
e4,57246,PressureDynamics,4087,4074,4049,3967,3884,3235,2717,1482,969,601,211,54,37,5.657,-1
e4,57255,PressureDynamics,4088,4075,4050,3968,3884,3236,2717,1484,971,602,211,54,38,5.663,-1
e4,57263,PressureDynamics,4088,4076,4049,3967,3885,3237,2720,1486,972,605,212,55,38,5.659,-1
e4,57268,PressureDynamics,4086,4075,4050,3968,3885,3237,2719,1485,973,603,212,54,38,5.666,-1
e4,57274,PressureDynamics,4086,4076,4050,3967,3886,3237,2721,1489,973,603,212,54,37,5.657,-1
e4,57281,PressureDynamics,4087,4076,4050,3968,3884,3237,2719,1488,974,604,212,55,37,5.667,-1
e4,57287,PressureDynamics,4086,4075,4050,3968,3886,3239,2722,1486,973,603,212,54,38,5.672,-1
e4,57294,PressureDynamics,4086,4075,4050,3968,3884,3238,2719,1487,973,603,212,55,37,5.654,-1
e4,57302,PressureDynamics,4087,4076,4049,3967,3882,3237,2720,1486,975,604,213,53,38,5.674,-1
e4,57312,PressureDynamics,4088,4074,4051,3969,3884,3241,2722,1491,976,605,213,56,37,5.662,-1
e4,57319,PressureDynamics,4087,4075,4050,3969,3884,3238,2721,1491,975,605,213,55,37,5.677,-1
e4,57329,PressureDynamics,4085,4075,4049,3969,3887,3242,2725,1492,976,606,213,55,38,5.69,-1
e4,57338,PressureDynamics,4086,4076,4050,3968,3884,3239,2720,1487,973,603,212,55,37,5.487,-1
e4,57347,PressureDynamics,4087,4074,4050,3967,3883,3236,2716,1478,964,596,209,54,37,5.934,-1
e4,57357,PressureDynamics,4086,4075,4049,3966,3882,3229,2704,1470,958,592,207,53,36,5.51,-1
e4,57366,PressureDynamics,4086,4076,4050,3967,3883,3233,2712,1473,961,595,208,53,37,5.697,-1
e4,57375,PressureDynamics,4086,4075,4049,3967,3882,3232,2710,1478,962,594,208,53,37,5.639,-1
e4,57383,PressureDynamics,4085,4075,4049,3967,3883,3232,2709,1472,959,592,207,53,36,5.679,-1
e4,57392,PressureDynamics,4087,4077,4048,3966,3881,3223,2698,1464,955,588,206,53,37,5.652,-1
e4,57401,PressureDynamics,4087,4076,4048,3964,3881,3224,2702,1467,956,591,206,51,37,5.646,-1
e4,57409,PressureDynamics,4087,4075,4049,3966,3881,3228,2705,1468,957,594,207,53,37,5.702,-1
e4,57418,PressureDynamics,4085,4074,4047,3964,3880,3221,2695,1464,954,590,206,52,36,5.646,-1
e4,57427,PressureDynamics,4086,4074,4049,3960,3879,3217,2691,1460,948,585,204,52,36,5.689,-1
e4,57436,PressureDynamics,4086,4074,4048,3961,3877,3216,2690,1457,947,585,204,52,36,5.626,-1
e4,57445,PressureDynamics,4086,4073,4048,3962,3878,3219,2692,1460,950,587,205,53,36,5.69,-1
e4,57454,PressureDynamics,4086,4074,4049,3964,3880,3223,2697,1463,951,588,205,52,36,5.662,-1
e4,57462,PressureDynamics,4087,4075,4050,3964,3880,3225,2700,1461,952,589,206,53,36,5.676,-1
e4,57471,PressureDynamics,4087,4075,4048,3965,3880,3222,2699,1464,954,590,206,53,37,5.668,-1
e4,57479,PressureDynamics,4086,4075,4048,3967,3881,3228,2703,1467,958,592,206,53,36,5.663,-1
e4,57487,PressureDynamics,4088,4075,4049,3966,3880,3228,2702,1467,956,591,207,53,37,5.666,-1
e4,57496,PressureDynamics,4087,4075,4049,3967,3881,3228,2707,1469,959,594,208,53,37,5.643,-1
e4,57504,PressureDynamics,4086,4076,4049,3966,3881,3228,2704,1470,959,594,208,53,36,5.686,-1
e4,57513,PressureDynamics,4087,4075,4049,3966,3881,3228,2706,1471,961,595,209,53,36,5.658,-1
e4,57522,PressureDynamics,4086,4075,4049,3967,3881,3227,2706,1469,960,594,208,53,37,5.668,-1
e4,57531,PressureDynamics,4087,4075,4049,3965,3881,3228,2705,1469,961,594,208,54,37,5.698,-1
e4,57548,PressureDynamics,4086,4075,4049,3966,3881,3229,2706,1470,961,596,208,53,37,5.66,-1
e4,57558,PressureDynamics,4086,4074,4049,3966,3880,3230,2709,1473,962,596,208,53,37,5.634,-1
e4,57565,PressureDynamics,4087,4075,4049,3966,3881,3229,2709,1475,965,598,210,53,37,5.696,-1
e4,57573,PressureDynamics,4087,4076,4050,3969,3882,3233,2712,1477,965,598,209,54,37,5.675,-1
e4,57582,PressureDynamics,4087,4075,4050,3967,3883,3234,2713,1478,964,597,210,54,37,5.645,-1
e4,57590,PressureDynamics,4086,4077,4049,3967,3882,3232,2710,1474,962,596,209,53,37,5.729,-1
e4,57599,PressureDynamics,4086,4075,4049,3968,3883,3235,2714,1479,966,598,210,54,38,5.654,-1
e4,57608,PressureDynamics,4086,4075,4049,3967,3883,3234,2712,1477,965,598,210,53,37,5.717,-1
e4,57617,PressureDynamics,4087,4075,4049,3966,3883,3233,2714,1478,966,599,210,53,37,5.599,-1
e4,57625,PressureDynamics,4086,4075,4048,3967,3881,3230,2708,1472,961,593,208,53,37,5.759,-1
e4,57635,PressureDynamics,4086,4075,4049,3966,3880,3226,2703,1468,958,592,207,53,37,5.543,-1
e4,57643,PressureDynamics,4085,4075,4049,3965,3880,3226,2702,1467,955,591,207,53,36,5.741,-1
e4,57652,PressureDynamics,4087,4075,4050,3965,3880,3226,2703,1468,956,591,206,52,37,5.583,-1
e4,57661,PressureDynamics,4086,4075,4049,3966,3881,3231,2708,1470,960,594,207,52,36,5.72,-1
e4,57669,PressureDynamics,4086,4075,4050,3967,3883,3230,2707,1470,958,592,208,53,37,5.637,-1
e4,57678,PressureDynamics,4086,4075,4049,3966,3881,3228,2706,1472,960,594,207,53,36,5.66,-1
e4,57686,PressureDynamics,4087,4076,4049,3967,3881,3229,2707,1472,961,595,208,53,37,5.687,-1
e4,57696,PressureDynamics,4085,4075,4049,3967,3881,3231,2709,1473,961,594,209,53,37,5.651,-1
e4,57705,PressureDynamics,4086,4074,4050,3967,3882,3229,2706,1477,961,595,209,54,37,5.678,-1
e4,57714,PressureDynamics,4087,4075,4050,3967,3881,3230,2709,1473,963,595,209,53,37,5.655,-1
e4,57721,PressureDynamics,4086,4076,4050,3968,3883,3233,2708,1472,960,594,207,53,37,5.661,-1
e4,57728,PressureDynamics,4087,4075,4050,3966,3882,3232,2711,1472,960,593,208,53,38,5.652,-1
e4,57737,PressureDynamics,4086,4074,4049,3966,3883,3232,2711,1472,961,594,207,53,37,5.667,-1
e4,57746,PressureDynamics,4087,4075,4048,3967,3883,3233,2713,1476,962,595,209,53,37,5.648,-1
e4,57755,PressureDynamics,4086,4076,4051,3968,3883,3236,2716,1479,966,598,209,54,37,5.68,-1
e4,57763,PressureDynamics,4087,4076,4051,3968,3882,3233,2714,1477,965,597,209,54,37,5.663,-1
e4,57768,PressureDynamics,4087,4075,4050,3966,3883,3234,2712,1477,964,596,209,53,37,5.663,-1
e4,57775,PressureDynamics,4086,4075,4049,3967,3880,3236,2713,1482,967,598,211,54,37,5.674,-1
e4,57784,PressureDynamics,4088,4074,4050,3967,3883,3236,2717,1483,969,600,211,54,37,5.67,-1
e4,57790,PressureDynamics,4087,4075,4050,3968,3884,3237,2716,1482,966,600,211,54,37,5.666,-1
e4,57797,PressureDynamics,4086,4075,4049,3967,3882,3234,2715,1482,967,600,210,54,36,5.658,-1
e4,57806,PressureDynamics,4086,4076,4050,3968,3883,3235,2714,1481,969,600,211,54,38,5.664,-1
e4,57815,PressureDynamics,4087,4075,4050,3967,3883,3235,2716,1482,970,601,211,54,37,5.66,-1
e4,57824,PressureDynamics,4086,4075,4049,3969,3885,3237,2715,1482,970,601,210,54,37,5.662,-1
e4,57833,PressureDynamics,4085,4075,4050,3968,3884,3236,2716,1481,971,602,211,54,37,5.661,-1
e4,57842,PressureDynamics,4087,4075,4050,3969,3884,3238,2720,1484,973,604,211,54,37,5.661,-1
e4,57850,PressureDynamics,4085,4075,4050,3969,3885,3242,2723,1489,975,605,212,54,37,5.671,-1
e4,57859,PressureDynamics,4087,4075,4050,3969,3885,3242,2724,1488,976,606,213,55,37,5.662,-1
e4,57868,PressureDynamics,4086,4076,4050,3968,3885,3243,2724,1490,976,605,212,55,37,5.697,-1
e4,57877,PressureDynamics,4088,4075,4050,3970,3886,3245,2728,1492,979,607,213,54,38,5.628,-1
e4,57885,PressureDynamics,4086,4077,4050,3969,3885,3241,2725,1489,977,604,213,55,37,5.704,-1
e4,57893,PressureDynamics,4087,4075,4050,3968,3886,3246,2730,1496,980,607,213,55,38,5.646,-1
e4,57901,PressureDynamics,4087,4076,4049,3970,3887,3244,2729,1495,979,607,213,54,38,5.677,-1
e4,57910,PressureDynamics,4086,4077,4051,3968,3886,3247,2730,1498,981,609,215,55,38,5.648,-1
e4,57919,PressureDynamics,4086,4076,4051,3970,3884,3246,2730,1497,980,608,214,55,38,5.686,-1
e4,57928,PressureDynamics,4088,4076,4051,3970,3886,3246,2728,1495,980,607,213,54,37,5.648,-1
e4,57937,PressureDynamics,4087,4075,4050,3970,3885,3243,2726,1492,977,605,213,55,38,5.675,-1
e4,57946,PressureDynamics,4087,4074,4049,3969,3885,3242,2726,1489,974,604,212,54,38,5.648,-1
e4,57955,PressureDynamics,4087,4075,4051,3969,3886,3245,2728,1493,977,607,213,54,38,5.683,-1
e4,57964,PressureDynamics,4087,4074,4051,3970,3886,3247,2730,1495,979,608,214,54,38,5.641,-1
e4,57972,PressureDynamics,4087,4075,4050,3972,3886,3247,2730,1494,980,608,214,55,38,5.684,-1
e4,57981,PressureDynamics,4087,4076,4051,3969,3886,3244,2728,1493,977,606,213,55,37,5.666,-1
e4,57991,PressureDynamics,4087,4075,4051,3969,3885,3245,2728,1494,980,609,214,55,38,5.651,-1
e4,57999,PressureDynamics,4086,4076,4050,3970,3885,3247,2729,1495,982,609,214,55,38,5.681,-1
e4,58008,PressureDynamics,4086,4076,4050,3969,3886,3246,2730,1498,981,610,214,55,38,5.651,-1
e4,58016,PressureDynamics,4087,4077,4050,3970,3885,3245,2728,1494,979,608,213,54,38,5.672,-1
e4,58025,PressureDynamics,4086,4075,4050,3969,3886,3241,2723,1489,976,605,212,54,38,5.652,-1
e4,58034,PressureDynamics,4088,4076,4050,3968,3884,3241,2722,1491,977,605,213,55,38,5.674,-1
e4,58042,PressureDynamics,4086,4076,4050,3971,3885,3244,2727,1494,979,608,213,55,38,5.649,-1
e4,58051,PressureDynamics,4086,4075,4052,3969,3886,3245,2729,1499,982,610,214,55,38,5.667,-1
e4,58059,PressureDynamics,4087,4075,4050,3969,3886,3245,2727,1491,979,608,214,55,38,5.634,-1
e4,58067,PressureDynamics,4086,4075,4051,3968,3885,3244,2726,1488,976,607,213,55,38,5.724,-1
e4,58076,PressureDynamics,4086,4075,4051,3967,3884,3239,2720,1488,974,604,212,54,38,5.622,-1
e4,58084,PressureDynamics,4086,4076,4049,3970,3885,3242,2723,1491,975,606,212,54,37,5.696,-1
e4,58093,PressureDynamics,4087,4074,4051,3970,3885,3244,2724,1490,978,606,213,55,37,5.654,-1
e4,58101,PressureDynamics,4086,4076,4050,3970,3886,3243,2725,1494,979,606,213,54,38,5.664,-1
e4,58110,PressureDynamics,4086,4076,4050,3967,3883,3237,2718,1486,972,601,210,54,38,5.67,-1
e4,58119,PressureDynamics,4086,4076,4049,3968,3882,3231,2712,1479,967,598,210,55,37,5.644,-1
e4,58128,PressureDynamics,4086,4075,4049,3967,3881,3229,2710,1476,965,596,209,53,37,5.681,-1
e4,58136,PressureDynamics,4086,4078,4049,3967,3882,3234,2712,1479,966,598,210,53,37,5.646,-1
e4,58144,PressureDynamics,4086,4075,4050,3969,3884,3238,2718,1483,972,601,210,54,37,5.677,-1
e4,58153,PressureDynamics,4086,4076,4051,3968,3885,3238,2720,1487,974,604,212,54,37,5.661,-1
e4,58162,PressureDynamics,4087,4075,4050,3969,3884,3239,2723,1486,974,605,213,54,37,5.679,-1
e4,58169,PressureDynamics,4086,4076,4050,3968,3884,3242,2724,1490,978,606,212,54,38,5.657,-1
e4,58177,PressureDynamics,4086,4075,4052,3970,3885,3244,2728,1496,980,608,214,55,38,5.683,-1
e4,58186,PressureDynamics,4087,4077,4050,3970,3885,3245,2727,1497,980,608,214,55,38,5.659,-1
e4,58194,PressureDynamics,4086,4075,4052,3969,3884,3243,2726,1493,981,609,214,55,37,5.642,-1
e4,58203,PressureDynamics,4087,4075,4051,3969,3885,3245,2728,1496,982,610,214,54,38,5.693,-1
e4,58210,PressureDynamics,4087,4075,4051,3968,3885,3243,2726,1493,981,609,214,53,38,5.614,-1
e4,58215,PressureDynamics,4086,4075,4050,3968,3888,3243,2729,1496,983,610,214,55,38,5.73,-1
e4,58220,PressureDynamics,4086,4076,4050,3970,3885,3245,2727,1494,979,606,214,55,38,5.613,-1
e4,58227,PressureDynamics,4085,4076,4049,3969,3886,3243,2725,1492,977,606,213,54,38,5.702,-1
e4,58236,PressureDynamics,4086,4075,4050,3969,3885,3243,2724,1492,976,606,213,54,38,5.654,-1
e4,58244,PressureDynamics,4086,4076,4050,3969,3885,3243,2726,1494,980,608,214,54,38,5.686,-1
e4,58253,PressureDynamics,4087,4076,4051,3969,3885,3245,2728,1495,981,609,213,55,38,5.658,-1
e4,58262,PressureDynamics,4087,4075,4051,3968,3885,3244,2729,1495,980,608,214,54,37,5.671,-1
e4,58270,PressureDynamics,4087,4076,4050,3969,3885,3243,2725,1491,978,607,212,55,38,5.663,-1
e4,58279,PressureDynamics,4087,4075,4051,3968,3885,3244,2724,1487,975,604,212,55,38,5.653,-1
e4,58287,PressureDynamics,4085,4075,4050,3966,3883,3237,2718,1484,973,603,212,54,37,5.672,-1
e4,58296,PressureDynamics,4087,4075,4049,3968,3884,3238,2718,1485,973,604,213,54,38,5.654,-1
e4,58304,PressureDynamics,4087,4076,4050,3969,3887,3243,2727,1493,977,606,213,54,38,5.666,-1
e4,58313,PressureDynamics,4086,4076,4050,3968,3886,3245,2729,1493,979,608,214,55,37,5.657,-1
e4,58321,PressureDynamics,4086,4076,4049,3969,3884,3244,2730,1493,980,609,214,55,37,5.675,-1
e4,58329,PressureDynamics,4087,4074,4050,3970,3884,3244,2728,1493,977,606,213,55,38,5.658,-1
e4,58336,PressureDynamics,4087,4075,4049,3970,3887,3246,2730,1496,980,607,213,55,37,5.668,-1
e4,58345,PressureDynamics,4087,4075,4050,3970,3885,3246,2728,1496,980,608,214,55,37,5.666,-1
e4,58354,PressureDynamics,4086,4076,4051,3968,3885,3244,2727,1495,980,609,213,54,38,5.666,-1
e4,58363,PressureDynamics,4087,4075,4050,3969,3885,3249,2732,1498,982,609,214,55,38,5.662,-1
e4,58371,PressureDynamics,4087,4076,4049,3970,3885,3246,2731,1494,978,607,213,55,38,5.668,-1
e4,58380,PressureDynamics,4087,4077,4050,3971,3886,3246,2730,1495,980,609,214,55,38,5.671,-1
e4,58388,PressureDynamics,4087,4074,4050,3969,3885,3244,2730,1497,980,609,214,55,38,5.653,-1
e4,58397,PressureDynamics,4086,4075,4049,3969,3887,3244,2730,1497,981,608,214,54,38,5.672,-1
e4,58407,PressureDynamics,4086,4075,4051,3970,3885,3246,2729,1500,983,610,214,55,38,5.664,-1
e4,58415,PressureDynamics,4087,4076,4051,3970,3886,3245,2728,1498,983,610,215,55,37,5.692,-1
e4,58424,PressureDynamics,4087,4075,4050,3969,3887,3245,2731,1500,984,611,214,55,38,5.613,-1
e4,58432,PressureDynamics,4087,4075,4051,3970,3886,3250,2733,1499,983,612,216,55,38,5.715,-1
e4,58441,PressureDynamics,4086,4076,4052,3970,3887,3249,2736,1503,986,614,216,55,38,5.619,-1
e4,58449,PressureDynamics,4085,4076,4050,3971,3886,3251,2735,1502,987,613,216,56,38,5.742,-1
e4,58457,PressureDynamics,4087,4076,4051,3969,3886,3250,2736,1504,988,613,216,56,38,5.575,-1
e4,58466,PressureDynamics,4088,4077,4051,3970,3887,3253,2738,1506,989,614,216,55,39,5.731,-1
e4,58474,PressureDynamics,4085,4075,4051,3971,3888,3254,2737,1507,988,614,217,55,38,5.649,-1
e4,58483,PressureDynamics,4087,4076,4051,3971,3888,3255,2740,1505,987,615,217,54,37,5.615,-1
e4,58492,PressureDynamics,4087,4076,4052,3972,3889,3256,2742,1508,992,617,217,56,38,5.712,-1
e4,58501,PressureDynamics,4087,4078,4050,3970,3887,3251,2737,1506,991,617,218,56,38,5.607,-1
e4,58510,PressureDynamics,4085,4080,4051,3971,3887,3253,2738,1508,991,615,217,55,40,5.713,-1
e4,58518,PressureDynamics,4087,4076,4051,3971,3888,3254,2739,1508,990,617,217,55,38,5.633,-1
e4,58527,PressureDynamics,4086,4076,4054,3972,3888,3254,2743,1509,993,618,218,55,39,5.699,-1
e4,58535,PressureDynamics,4086,4076,4051,3970,3888,3258,2744,1511,993,617,218,56,38,5.658,-1
e4,58544,PressureDynamics,4086,4076,4051,3972,3892,3261,2747,1515,996,620,218,56,38,5.677,-1
e4,58553,PressureDynamics,4086,4076,4050,3971,3890,3257,2744,1511,994,618,219,56,38,5.658,-1
e4,58561,PressureDynamics,4087,4076,4051,3971,3890,3258,2743,1513,993,619,218,56,38,5.659,-1
e4,58570,PressureDynamics,4087,4077,4051,3972,3889,3256,2743,1511,995,618,218,56,38,5.663,-1
e4,58578,PressureDynamics,4087,4077,4051,3971,3890,3257,2742,1512,995,619,218,56,39,5.652,-1
e4,58586,PressureDynamics,4087,4074,4051,3970,3891,3259,2746,1514,999,620,219,55,40,5.675,-1
e4,58595,PressureDynamics,4086,4076,4050,3972,3891,3260,2748,1515,998,620,219,56,39,5.645,-1
e4,58604,PressureDynamics,4087,4076,4051,3971,3890,3259,2747,1519,998,621,219,56,39,5.68,-1
e4,58613,PressureDynamics,4085,4076,4050,3971,3891,3260,2748,1519,1000,623,220,57,39,5.653,-1
e4,58621,PressureDynamics,4086,4076,4050,3972,3889,3261,2748,1520,1001,623,220,56,39,5.668,-1
e4,58630,PressureDynamics,4087,4075,4051,3971,3891,3261,2749,1520,1003,623,220,57,39,5.667,-1
e4,58638,PressureDynamics,4088,4076,4051,3971,3890,3259,2749,1521,1000,624,220,57,39,5.662,-1
e4,58646,PressureDynamics,4086,4077,4052,3971,3890,3261,2748,1520,1002,624,220,57,39,5.658,-1
e4,58655,PressureDynamics,4088,4076,4051,3972,3890,3258,2750,1518,1001,623,220,57,39,5.678,-1
e4,58664,PressureDynamics,4087,4076,4051,3971,3891,3259,2751,1520,1001,625,221,56,39,5.651,-1
e4,58672,PressureDynamics,4086,4077,4051,3971,3891,3261,2748,1521,1004,625,220,57,39,5.675,-1
e4,58681,PressureDynamics,4087,4076,4051,3971,3891,3260,2751,1522,1002,625,221,57,39,5.662,-1
e4,58689,PressureDynamics,4088,4077,4051,3971,3890,3260,2751,1521,1001,625,221,56,39,5.661,-1
e4,58698,PressureDynamics,4086,4076,4055,3973,3890,3260,2751,1523,1004,625,221,57,38,5.666,-1
e4,58706,PressureDynamics,4087,4076,4051,3972,3890,3260,2751,1521,1002,625,221,57,39,5.661,-1
e4,58712,PressureDynamics,4087,4076,4052,3973,3890,3261,2748,1523,1002,625,222,57,40,5.66,-1
e4,58720,PressureDynamics,4086,4076,4051,3972,3891,3262,2752,1524,1003,624,221,57,39,5.666,-1
e4,58729,PressureDynamics,4087,4077,4051,3974,3890,3262,2753,1524,1002,623,221,57,40,5.666,-1
e4,58736,PressureDynamics,4086,4076,4051,3973,3892,3263,2751,1524,1004,625,221,57,39,5.665,-1
e4,58744,PressureDynamics,4088,4077,4052,3972,3890,3262,2751,1520,1005,626,221,57,39,5.662,-1
e4,58752,PressureDynamics,4085,4077,4051,3973,3890,3262,2750,1522,1003,626,221,57,39,5.664,-1
e4,58759,PressureDynamics,4085,4076,4050,3971,3891,3260,2749,1523,1004,625,221,57,39,5.663,-1
e4,58765,PressureDynamics,4086,4076,4051,3972,3891,3261,2751,1520,1001,625,221,56,39,5.666,-1
e4,58774,PressureDynamics,4087,4076,4051,3973,3889,3260,2749,1523,1005,625,221,57,39,5.667,-1
e4,58783,PressureDynamics,4086,4076,4052,3972,3891,3261,2750,1523,1004,626,221,57,39,5.661,-1
e4,58791,PressureDynamics,4086,4077,4052,3971,3890,3262,2750,1522,1002,625,221,56,39,5.664,-1
e4,58800,PressureDynamics,4086,4077,4051,3974,3892,3265,2755,1524,1003,626,221,57,39,5.667,-1
e4,58809,PressureDynamics,4087,4076,4051,3972,3890,3263,2753,1524,1004,627,221,57,38,5.663,-1
e4,58817,PressureDynamics,4088,4076,4051,3974,3893,3267,2757,1523,1004,626,221,57,38,5.664,-1
e4,58826,PressureDynamics,4086,4076,4051,3972,3891,3265,2753,1522,1004,626,221,57,40,5.667,-1
e4,58834,PressureDynamics,4086,4077,4051,3973,3893,3266,2755,1525,1003,626,221,57,39,5.661,-1
e4,58842,PressureDynamics,4087,4075,4051,3973,3891,3267,2758,1525,1005,626,221,57,40,5.672,-1
e4,58850,PressureDynamics,4089,4076,4052,3974,3892,3267,2756,1525,1003,627,222,57,39,5.661,-1
e4,58859,PressureDynamics,4085,4077,4052,3973,3892,3266,2757,1524,1004,627,222,57,39,5.659,-1
e4,58867,PressureDynamics,4086,4076,4052,3974,3890,3264,2752,1524,1003,625,222,57,39,5.664,-1
e4,58876,PressureDynamics,4087,4077,4052,3974,3893,3266,2755,1525,1004,627,222,58,39,5.658,-1
e4,58884,PressureDynamics,4087,4076,4052,3972,3892,3267,2758,1526,1006,626,222,58,39,5.661,-1
e4,58893,PressureDynamics,4086,4076,4052,3974,3893,3267,2758,1526,1004,626,221,57,39,5.666,-1
e4,58901,PressureDynamics,4087,4077,4051,3974,3891,3266,2754,1526,1005,627,221,56,39,5.663,-1
e4,58911,PressureDynamics,4087,4077,4052,3973,3893,3267,2757,1528,1008,628,222,57,40,5.666,-1
e4,58919,PressureDynamics,4086,4079,4052,3973,3892,3267,2756,1527,1007,628,222,58,40,5.667,-1
e4,58928,PressureDynamics,4086,4076,4052,3975,3892,3269,2760,1529,1009,628,222,57,40,5.663,-1
e4,58937,PressureDynamics,4087,4078,4053,3976,3894,3269,2758,1528,1007,628,223,58,40,5.666,-1
e4,58944,PressureDynamics,4087,4077,4051,3976,3893,3270,2759,1528,1008,630,222,57,40,5.661,-1
