0e2_015_060,40754,PressureDynamics,3564,3328,2762,1870,1191,354,166,38,20,8,3,1,1,0.0,-1
0e2_015_060,40771,PressureDynamics,3511,3222,2738,1877,1195,344,163,38,17,9,2,1,1,1.104,-1
0e2_015_060,40778,PressureDynamics,3501,3272,2736,1859,1191,349,166,38,17,9,3,1,1,1.103,-1
0e2_015_060,40783,PressureDynamics,3541,3292,2758,1894,1200,354,170,38,17,9,3,1,1,1.112,-1
0e2_015_060,40788,PressureDynamics,3497,3296,2733,1885,1194,356,165,38,18,9,3,1,1,1.108,-1
0e2_015_060,40792,PressureDynamics,3507,3247,2744,1858,1187,344,168,37,17,9,3,1,1,1.104,-1
0e2_015_060,40796,PressureDynamics,3549,3271,2743,1889,1198,350,166,38,18,9,3,1,1,1.106,-1
0e2_015_060,40800,PressureDynamics,3544,3295,2748,1857,1199,355,168,39,17,9,2,1,1,1.108,-1
0e2_015_060,40804,PressureDynamics,3539,3265,2709,1860,1194,353,165,39,19,8,3,1,1,1.105,-1
0e2_015_060,40808,PressureDynamics,3530,3297,2779,1890,1198,354,166,38,18,8,2,1,1,1.103,-1
0e2_015_060,40812,PressureDynamics,3565,3321,2732,1895,1193,353,168,38,18,8,2,1,1,1.108,-1
0e2_015_060,40816,PressureDynamics,3524,3270,2766,1906,1200,349,167,38,17,9,3,1,1,1.108,-1
0e2_015_060,40820,PressureDynamics,3506,3281,2708,1865,1212,345,168,38,17,9,3,1,1,1.103,-1
0e2_015_060,40824,PressureDynamics,3512,3289,2785,1876,1199,352,167,38,18,8,3,1,1,1.109,-1
0e2_015_060,40828,PressureDynamics,3513,3246,2753,1880,1193,349,166,38,18,10,2,1,1,1.113,-1
0e2_015_060,40837,PressureDynamics,3541,3323,2785,1881,1202,357,166,38,18,9,3,1,1,1.106,-1
0e2_015_060,40841,PressureDynamics,3536,3336,2734,1876,1215,352,170,38,16,9,3,1,1,1.103,-1
0e2_015_060,40845,PressureDynamics,3522,3265,2841,1898,1202,354,170,37,19,10,3,1,1,1.107,-1
0e2_015_060,40851,PressureDynamics,3549,3276,2730,1861,1189,357,166,38,18,9,3,1,1,1.108,-1
0e2_015_060,40855,PressureDynamics,3482,3318,2784,1892,1190,358,168,38,18,8,2,2,1,1.102,-1
0e2_015_060,40859,PressureDynamics,3520,3281,2751,1914,1215,359,171,39,17,9,2,1,1,1.106,-1
0e2_015_060,40863,PressureDynamics,3577,3248,2807,1891,1219,358,169,39,18,9,3,1,1,1.107,-1
0e2_015_060,40867,PressureDynamics,3510,3275,2754,1849,1218,353,170,39,18,9,2,1,1,1.102,-1
0e2_015_060,40871,PressureDynamics,3538,3266,2800,1902,1225,351,168,38,17,9,3,1,1,1.105,-1
