006_015_120,41731,PressureDynamics,3655,3437,3052,2404,1854,763,429,109,54,27,8,1,1,0,-1
006_015_121,41751,PressureDynamics,3669,3466,3080,2414,1837,766,431,109,55,28,7,2,1,1.105,-1
006_015_122,41757,PressureDynamics,3653,3457,3081,2413,1858,768,431,109,53,27,8,1,1,1.108,-1
006_015_123,41763,PressureDynamics,3676,3411,3059,2368,1818,755,425,107,54,27,8,1,2,1.103,-1
006_015_124,41768,PressureDynamics,3616,3431,3075,2377,1813,756,423,110,53,27,8,2,1,1.103,-1
006_015_125,41780,PressureDynamics,3633,3420,3041,2394,1852,757,428,109,55,28,8,2,1,1.104,-1
006_015_126,41829,PressureDynamics,3624,3415,3058,2378,1814,753,425,106,55,28,9,2,1,1.109,-1
006_015_127,41834,PressureDynamics,3613,3429,3043,2380,1795,755,425,108,55,28,8,2,1,1.103,-1
006_015_128,41840,PressureDynamics,3645,3434,3053,2388,1849,765,433,110,56,30,9,2,1,1.104,-1
006_015_129,41849,PressureDynamics,3685,3458,3051,2393,1852,768,434,110,56,28,8,1,1,1.111,-1
006_015_130,41853,PressureDynamics,3638,3439,3070,2416,1850,775,439,112,58,27,9,1,1,1.109,-1
006_015_131,41864,PressureDynamics,3608,3415,3043,2351,1839,775,440,112,56,29,8,2,1,1.103,-1
006_015_132,41868,PressureDynamics,3644,3463,3081,2407,1850,779,443,112,58,29,9,1,1,1.105,-1
006_015_133,41876,PressureDynamics,3645,3405,3067,2402,1863,776,441,113,57,29,8,1,1,1.11,-1
006_015_134,41881,PressureDynamics,3598,3401,3071,2394,1863,774,440,112,56,28,8,2,1,1.104,-1
006_015_135,41890,PressureDynamics,3637,3411,3085,2419,1876,790,447,113,56,29,8,1,1,1.103,-1
006_015_136,41900,PressureDynamics,3646,3439,3083,2415,1880,782,444,113,57,29,8,1,1,1.109,-1
006_015_137,41905,PressureDynamics,3641,3450,3088,2413,1860,778,440,113,56,29,9,1,1,1.109,-1
006_015_138,41915,PressureDynamics,3639,3439,3085,2423,1866,783,446,113,57,29,9,2,1,1.101,-1
006_015_139,41919,PressureDynamics,3628,3471,3110,2435,1884,788,447,114,56,28,9,2,1,1.105,-1
006_015_140,41926,PressureDynamics,3629,3422,3114,2437,1872,787,445,113,58,28,9,2,1,1.111,-1
006_015_141,41931,PressureDynamics,3661,3401,3062,2400,1858,775,441,111,57,29,8,1,1,1.106,-1
006_015_142,41940,PressureDynamics,3648,3470,3067,2403,1845,778,441,112,56,28,9,1,1,1.103,-1
006_015_143,41945,PressureDynamics,3654,3444,3069,2404,1856,775,440,112,57,29,8,1,1,1.112,-1
006_015_144,41952,PressureDynamics,3666,3422,3078,2419,1865,785,444,113,57,29,9,1,1,1.106,-1
006_015_145,41959,PressureDynamics,3639,3424,3091,2425,1876,786,445,113,56,29,8,2,1,1.102,-1
006_015_146,41970,PressureDynamics,3660,3479,3115,2448,1896,794,447,112,57,29,8,1,1,1.106,-1
006_015_147,41978,PressureDynamics,3655,3488,3126,2468,1904,798,456,116,58,30,8,2,1,1.111,-1
006_015_148,41984,PressureDynamics,3617,3487,3114,2458,1890,799,454,115,58,29,9,2,1,1.106,-1
006_015_149,41988,PressureDynamics,3689,3483,3122,2475,1903,803,456,116,59,30,9,2,1,1.103,-1
006_015_150,41993,PressureDynamics,3701,3480,3151,2479,1912,811,464,118,59,29,9,1,1,1.11,-1
006_015_151,41998,PressureDynamics,3646,3459,3120,2462,1899,803,459,117,59,30,9,3,1,1.105,-1
006_015_152,42009,PressureDynamics,3665,3459,3118,2465,1904,808,463,118,60,30,9,2,1,1.1,-1
006_015_153,42014,PressureDynamics,3710,3520,3144,2490,1916,816,465,116,60,30,9,2,2,1.106,-1
006_015_154,42020,PressureDynamics,3672,3492,3119,2480,1910,812,462,119,59,30,9,2,1,1.107,-1
006_015_155,42026,PressureDynamics,3658,3493,3129,2476,1909,815,464,119,59,30,9,2,1,1.103,-1
006_015_156,42032,PressureDynamics,3675,3504,3163,2515,1933,832,472,121,61,31,9,1,1,1.103,-1
006_015_157,42040,PressureDynamics,3713,3518,3164,2517,1936,834,474,122,61,31,9,2,1,1.109,-1
006_015_158,42046,PressureDynamics,3674,3503,3174,2501,1927,834,473,121,60,31,9,2,2,1.105,-1
006_015_159,42052,PressureDynamics,3680,3527,3165,2528,1939,840,476,122,61,32,9,2,1,1.101,-1
006_015_160,42058,PressureDynamics,3725,3543,3163,2500,1937,833,474,122,62,31,9,2,2,1.106,-1
006_015_161,42063,PressureDynamics,3673,3517,3158,2484,1915,824,467,120,60,30,9,2,1,1.106,-1
