009_015_120,36830,PressureDynamics,3426,3054,2557,1796,1218,393,206,46,26,12,4,1,1,0.0,-1
009_015_120,36838,PressureDynamics,3445,3085,2566,1778,1230,388,209,45,19,11,3,1,1,1.17,-1
009_015_120,36844,PressureDynamics,3576,3173,2627,1816,1236,398,208,52,24,9,3,1,1,1.174,-1
009_015_120,36848,PressureDynamics,3418,3052,2555,1803,1222,389,201,49,24,10,4,1,1,1.171,-1
009_015_120,36852,PressureDynamics,3396,3015,2534,1790,1221,391,207,50,23,11,3,1,2,1.165,-1
009_015_120,36856,PressureDynamics,3446,3047,2575,1784,1208,393,205,50,26,10,3,1,1,1.179,-1
009_015_120,36860,PressureDynamics,3483,3109,2580,1802,1233,392,207,48,23,11,3,1,1,1.171,-1
009_015_120,36871,PressureDynamics,3450,3075,2521,1775,1216,389,204,47,21,12,3,1,1,1.174,-1
009_015_120,36874,PressureDynamics,3429,3060,2587,1796,1224,391,203,50,22,12,4,1,2,1.168,-1
009_015_120,36879,PressureDynamics,3544,3080,2602,1821,1234,399,206,51,25,12,4,1,4,1.171,-1
009_015_120,36882,PressureDynamics,3464,3045,2550,1796,1216,395,208,49,23,11,4,1,1,1.172,-1
009_015_120,36886,PressureDynamics,3370,3023,2533,1788,1231,394,206,45,23,10,3,1,1,1.171,-1
009_015_120,36890,PressureDynamics,3477,3077,2591,1795,1223,397,204,50,23,16,4,1,1,1.17,-1
009_015_120,36894,PressureDynamics,3483,3107,2559,1779,1259,394,205,50,23,12,3,1,1,1.176,-1
009_015_120,36898,PressureDynamics,3465,3036,2525,1755,1216,396,208,49,22,9,3,1,2,1.171,-1
009_015_120,36903,PressureDynamics,3509,3093,2596,1816,1253,400,213,54,23,10,3,1,1,1.169,-1
009_015_120,36907,PressureDynamics,3543,3120,2637,1830,1275,404,212,51,25,13,5,1,1,1.175,-1
009_015_120,36911,PressureDynamics,3440,3048,2566,1817,1250,405,212,51,23,12,3,1,1,1.174,-1
009_015_120,36917,PressureDynamics,3403,3074,2567,1806,1248,399,210,50,25,15,7,1,1,1.17,-1
009_015_120,36921,PressureDynamics,3492,3071,2607,1803,1255,403,205,51,24,16,3,1,1,1.174,-1
009_015_120,36925,PressureDynamics,3438,3085,2584,1840,1256,404,211,51,24,14,3,1,1,1.174,-1
009_015_120,36930,PressureDynamics,3358,2963,2509,1803,1239,399,208,51,24,12,4,1,1,1.173,-1
009_015_120,36934,PressureDynamics,3452,3078,2599,1825,1261,406,214,52,27,13,4,1,1,1.171,-1
009_015_120,36939,PressureDynamics,3592,3139,2615,1844,1275,406,215,48,27,13,4,1,1,1.173,-1
009_015_120,36943,PressureDynamics,3466,3050,2565,1827,1263,408,210,50,23,12,5,1,1,1.172,-1
009_015_120,36947,PressureDynamics,3469,3030,2577,1824,1270,402,216,53,23,11,3,1,1,1.169,-1
009_015_120,36952,PressureDynamics,3474,3079,2606,1810,1241,405,213,52,24,11,5,1,1,1.174,-1
009_015_120,36956,PressureDynamics,3487,3115,2598,1838,1267,412,214,50,24,11,3,1,1,1.173,-1
009_015_120,36960,PressureDynamics,3360,3043,2583,1812,1239,408,209,51,20,13,3,2,1,1.168,-1
009_015_120,36964,PressureDynamics,3503,3106,2635,1840,1286,409,218,51,24,12,4,1,1,1.171,-1
009_015_120,36969,PressureDynamics,3541,3149,2615,1864,1273,408,214,52,24,11,3,1,1,1.174,-1
009_015_120,36974,PressureDynamics,3459,3084,2607,1824,1263,399,212,51,23,12,5,1,1,1.171,-1
009_015_120,36981,PressureDynamics,3494,3100,2579,1825,1257,415,220,49,26,14,3,1,1,1.17,-1
009_015_120,36985,PressureDynamics,3472,3124,2568,1830,1292,419,225,51,26,12,4,1,1,1.171,-1
009_015_120,36989,PressureDynamics,3477,3079,2583,1827,1281,409,210,52,24,11,3,1,1,1.176,-1
009_015_120,36993,PressureDynamics,3319,3013,2546,1795,1258,402,208,50,22,10,4,1,1,1.167,-1
