003_015_120,43035,PressureDynamics,3307,2942,2430,1699,1183,402,218,54,26,14,3,1,2,0.0,-1
003_015_120,43044,PressureDynamics,3374,3078,2636,1880,1376,464,241,61,28,15,4,1,2,1.129,-1
003_015_120,43052,PressureDynamics,3271,3052,2574,1812,1261,440,233,59,29,15,5,1,1,1.129,-1
003_015_120,43056,PressureDynamics,3265,2950,2441,1758,1218,394,214,54,24,13,3,1,1,1.131,-1
003_015_120,43062,PressureDynamics,3263,2981,2559,1846,1294,426,244,62,28,14,4,1,1,1.126,-1
003_015_120,43067,PressureDynamics,3223,2964,2586,1890,1380,475,245,62,25,17,5,1,1,1.124,-1
003_015_120,43071,PressureDynamics,3262,2940,2436,1790,1261,416,224,55,27,14,3,1,2,1.127,-1
003_015_120,43081,PressureDynamics,3478,3215,2776,2050,1443,500,263,65,30,16,7,2,1,1.136,-1
003_015_120,43085,PressureDynamics,3353,3049,2630,1872,1354,462,241,61,29,15,5,1,1,1.132,-1
003_015_120,43089,PressureDynamics,3256,3019,2567,1871,1272,437,233,58,27,14,4,1,1,1.126,-1
003_015_120,43093,PressureDynamics,3428,3032,2630,1893,1362,452,235,59,28,14,4,1,1,1.132,-1
003_015_120,43098,PressureDynamics,3173,2895,2476,1842,1305,434,231,57,26,14,4,1,2,1.133,-1
003_015_120,43102,PressureDynamics,3287,3041,2631,1897,1370,460,241,59,28,15,4,1,1,1.128,-1
003_015_120,43106,PressureDynamics,3309,3065,2597,1863,1335,432,227,57,27,14,4,1,1,1.127,-1
003_015_120,43110,PressureDynamics,3342,2999,2523,1813,1267,417,225,56,27,14,4,1,1,1.136,-1
003_015_120,43114,PressureDynamics,3366,3031,2642,1892,1342,443,235,60,28,15,4,1,1,1.129,-1
003_015_120,43118,PressureDynamics,3364,3106,2663,1935,1387,465,241,59,27,14,4,1,1,1.125,-1
003_015_120,43122,PressureDynamics,3367,3078,2665,1899,1365,458,238,60,28,14,4,1,1,1.13,-1
003_015_120,43127,PressureDynamics,3301,3001,2563,1860,1296,442,233,57,27,13,4,1,1,1.134,-1
003_015_120,43131,PressureDynamics,3152,2913,2513,1841,1291,439,232,56,27,14,4,1,1,1.129,-1
003_015_120,43135,PressureDynamics,3311,2918,2424,1845,1282,415,215,53,24,13,4,1,1,1.132,-1
003_015_120,43139,PressureDynamics,3288,2954,2541,1839,1287,421,226,56,27,14,3,1,1,1.136,-1
003_015_120,43143,PressureDynamics,3216,2911,2412,1673,1180,389,206,52,23,12,3,1,1,1.132,-1
003_015_120,43147,PressureDynamics,3242,2875,2387,1708,1188,391,213,52,24,12,3,1,1,1.125,-1
003_015_120,43151,PressureDynamics,3285,2939,2542,1846,1293,429,231,58,28,15,4,1,1,1.135,-1
003_015_120,43155,PressureDynamics,3245,2909,2511,1830,1254,425,230,58,28,15,5,2,1,1.133,-1
003_015_120,43159,PressureDynamics,3251,2976,2578,1871,1348,478,257,64,30,15,4,1,1,1.127,-1
003_015_120,43163,PressureDynamics,3162,2787,2393,1750,1266,414,218,51,25,13,4,2,1,1.131,-1
003_015_120,43168,PressureDynamics,3242,2901,2394,1718,1200,395,209,57,27,14,5,1,1,1.137,-1
003_015_120,43172,PressureDynamics,3065,2799,2263,1636,1138,376,205,54,25,13,4,1,1,1.131,-1
003_015_120,43175,PressureDynamics,3160,2867,2356,1724,1215,403,221,61,27,15,4,1,2,1.127,-1
003_015_120,43180,PressureDynamics,3256,2847,2431,1722,1227,428,241,58,28,15,4,1,1,1.132,-1
003_015_120,43184,PressureDynamics,3175,2809,2362,1698,1255,441,244,64,30,17,5,1,1,1.133,-1
003_015_120,43188,PressureDynamics,3151,2828,2372,1826,1307,468,254,65,32,17,5,1,1,1.127,-1
003_015_120,43192,PressureDynamics,3295,2972,2472,1760,1254,430,232,57,26,15,5,1,1,1.13,-1
003_015_120,43196,PressureDynamics,3241,2883,2387,1695,1199,397,209,50,27,14,4,1,1,1.136,-1
003_015_120,43200,PressureDynamics,3113,2791,2288,1614,1105,384,198,50,23,12,4,1,1,1.131,-1
003_015_120,43204,PressureDynamics,3248,2855,2329,1634,1115,382,206,53,27,14,4,1,1,1.128,-1
003_015_120,43208,PressureDynamics,3210,2849,2332,1625,1103,368,204,53,25,13,3,1,1,1.135,-1
003_015_120,43213,PressureDynamics,3054,2590,2110,1447,998,344,185,50,23,12,4,1,1,1.132,-1
003_015_120,43217,PressureDynamics,3138,2758,2309,1641,1189,400,234,58,28,14,4,1,1,1.126,-1
003_015_120,43221,PressureDynamics,3224,2730,2227,1593,1180,398,215,55,26,14,4,1,1,1.129,-1
003_015_120,43226,PressureDynamics,3188,2860,2457,1769,1248,422,244,60,30,16,4,1,1,1.136,-1
003_015_120,43230,PressureDynamics,3237,2840,2428,1731,1293,467,254,68,31,16,5,1,1,1.13,-1
003_015_120,43234,PressureDynamics,3188,2886,2417,1702,1275,412,226,57,27,15,5,1,1,1.129,-1
003_015_120,43238,PressureDynamics,3157,2756,2327,1644,1144,393,215,52,27,13,4,1,1,1.135,-1
003_015_120,43243,PressureDynamics,3208,2881,2410,1695,1179,412,239,60,29,15,5,1,1,1.133,-1
003_015_120,43247,PressureDynamics,3155,2782,2315,1736,1278,462,245,58,29,15,4,1,1,1.125,-1
003_015_120,43251,PressureDynamics,3261,2832,2343,1649,1239,474,262,68,30,17,4,1,1,1.132,-1
003_015_120,43256,PressureDynamics,3115,2602,2171,1486,1100,397,230,54,24,13,3,1,2,1.137,-1
003_015_120,43260,PressureDynamics,3032,2710,2261,1607,1128,388,223,59,28,17,4,1,1,1.129,-1
003_015_120,43264,PressureDynamics,3304,2887,2434,1691,1259,431,227,61,27,13,4,1,1,1.128,-1
003_015_120,43268,PressureDynamics,3141,2707,2233,1561,1153,406,217,55,25,14,3,1,1,1.137,-1
003_015_120,43273,PressureDynamics,3149,2787,2288,1550,1098,369,195,56,27,12,4,1,1,1.129,-1
003_015_120,43277,PressureDynamics,3219,2834,2316,1637,1123,372,195,47,25,13,3,1,2,1.125,-1
003_015_120,43281,PressureDynamics,3252,2935,2421,1665,1154,398,228,58,28,14,4,1,1,1.132,-1
003_015_120,43285,PressureDynamics,3268,2868,2370,1666,1157,405,219,54,26,13,3,1,1,1.135,-1
003_015_120,43289,PressureDynamics,3171,2861,2396,1616,1127,372,200,49,24,13,3,1,1,1.126,-1
003_015_120,43294,PressureDynamics,3284,2899,2364,1665,1133,408,215,54,26,13,4,1,1,1.128,-1
003_015_120,43298,PressureDynamics,3287,2918,2301,1612,1108,388,201,53,27,14,4,1,1,1.136,-1
003_015_120,43302,PressureDynamics,3222,2938,2418,1761,1231,410,217,55,27,13,4,1,1,1.129,-1
