004_015_120,43837,PressureDynamics,3802,3692,3419,2863,2366,1183,735,225,107,57,17,3,3,0,-1
004_015_120,43845,PressureDynamics,3833,3716,3444,2915,2404,1213,748,230,109,57,17,3,2,1.1,-1
004_015_120,43850,PressureDynamics,3817,3668,3428,2884,2386,1210,753,232,112,58,18,4,3,1.107,-1
004_015_120,43854,PressureDynamics,3826,3722,3431,2910,2409,1228,768,240,113,59,18,3,2,1.103,-1
004_015_120,43859,PressureDynamics,3827,3694,3436,2902,2392,1202,750,230,109,57,17,3,3,1.095,-1
004_015_120,43863,PressureDynamics,3846,3714,3435,2911,2398,1217,754,234,111,59,18,4,3,1.105,-1
004_015_120,43868,PressureDynamics,3810,3716,3452,2908,2404,1228,764,237,113,60,18,4,4,1.105,-1
004_015_120,43878,PressureDynamics,3821,3717,3431,2932,2410,1239,774,240,113,60,18,4,2,1.097,-1
004_015_120,43883,PressureDynamics,3853,3740,3463,2931,2434,1245,776,240,113,59,18,4,2,1.102,-1
004_015_120,43887,PressureDynamics,3813,3745,3484,2957,2446,1244,772,242,116,61,18,4,3,1.106,-1
004_015_120,43891,PressureDynamics,3855,3727,3476,2937,2439,1245,775,241,116,61,18,4,2,1.102,-1
004_015_120,43895,PressureDynamics,3845,3727,3471,2937,2443,1255,784,244,116,61,18,4,3,1.098,-1
004_015_120,43901,PressureDynamics,3880,3751,3473,2956,2437,1248,775,242,116,61,18,4,3,1.105,-1
004_015_120,43904,PressureDynamics,3829,3721,3470,2938,2427,1250,778,242,115,60,19,5,3,1.104,-1
004_015_120,43909,PressureDynamics,3816,3737,3476,2941,2436,1247,775,241,115,61,18,4,3,1.1,-1
004_015_120,43913,PressureDynamics,3860,3711,3464,2931,2430,1245,777,242,115,61,18,4,3,1.101,-1
004_015_120,43918,PressureDynamics,3839,3735,3481,2937,2449,1248,782,245,117,62,18,4,3,1.107,-1
004_015_120,43922,PressureDynamics,3801,3706,3465,2935,2435,1253,783,246,117,62,18,4,3,1.101,-1
