065_015_060,41067,PressureDynamics,3596,3337,2874,2118,1564,552,288,71,33,17,4,1,1,0,-1
065_015_060,41075,PressureDynamics,3611,3325,2890,2151,1563,547,286,71,34,16,4,1,1,1.103,-1
065_015_060,41080,PressureDynamics,3568,3349,2882,2125,1543,549,284,70,33,16,5,1,1,1.094,-1
065_015_060,41085,PressureDynamics,3554,3307,2884,2173,1537,553,289,70,33,17,5,1,1,1.094,-1
065_015_060,41090,PressureDynamics,3619,3322,2904,2169,1556,549,287,71,34,18,5,2,1,1.103,-1
065_015_060,41095,PressureDynamics,3567,3328,2912,2141,1548,546,287,71,34,17,5,1,1,1.103,-1
065_015_060,41099,PressureDynamics,3528,3291,2866,2136,1556,550,286,70,33,17,4,1,2,1.094,-1
065_015_060,41110,PressureDynamics,3637,3334,2873,2149,1556,556,290,70,34,17,5,1,1,1.097,-1
065_015_060,41114,PressureDynamics,3541,3280,2832,2146,1539,556,287,71,33,17,5,1,1,1.099,-1
065_015_060,41118,PressureDynamics,3559,3334,2908,2155,1558,555,287,71,33,17,5,1,1,1.098,-1
065_015_060,41123,PressureDynamics,3577,3340,2854,2157,1547,555,288,70,33,17,5,1,1,1.095,-1
065_015_060,41126,PressureDynamics,3591,3307,2889,2126,1555,555,288,70,33,17,5,1,1,1.1,-1
065_015_060,41130,PressureDynamics,3555,3325,2914,2157,1550,554,289,71,33,18,6,1,1,1.102,-1
065_015_060,41134,PressureDynamics,3558,3330,2860,2136,1539,559,287,72,33,16,5,1,1,1.097,-1
065_015_060,41138,PressureDynamics,3574,3326,2917,2139,1552,560,291,71,34,17,5,1,1,1.099,-1
065_015_060,41143,PressureDynamics,3579,3334,2887,2147,1563,557,287,71,34,17,5,1,1,1.101,-1
065_015_060,41147,PressureDynamics,3586,3271,2864,2138,1539,555,290,69,33,17,5,1,1,1.099,-1
065_015_060,41151,PressureDynamics,3611,3327,2910,2157,1550,551,292,72,34,17,5,1,1,1.091,-1
065_015_060,41156,PressureDynamics,3600,3327,2913,2173,1554,557,291,71,34,17,5,1,1,1.098,-1
065_015_060,41161,PressureDynamics,3627,3284,2902,2137,1552,553,287,71,33,17,5,1,1,1.102,-1
065_015_060,41165,PressureDynamics,3592,3325,2868,2115,1534,557,290,71,33,17,4,1,1,1.095,-1
065_015_060,41169,PressureDynamics,3577,3313,2894,2123,1542,554,289,71,33,17,5,1,1,1.1,-1
065_015_060,41173,PressureDynamics,3590,3363,2870,2135,1542,554,288,70,33,17,4,1,1,1.103,-1
065_015_060,41177,PressureDynamics,3515,3294,2855,2132,1565,544,286,71,33,16,5,3,1,1.098,-1
065_015_060,41180,PressureDynamics,3544,3310,2867,2127,1544,563,290,71,33,17,5,2,1,1.097,-1
065_015_060,41184,PressureDynamics,3589,3329,2904,2145,1566,558,290,71,34,17,5,1,1,1.098,-1
