005_015_030,44524,PressureDynamics,3142,1951,1140,508,249,60,24,4,2,1,1,1,1,0.0,-1
005_015_030,44537,PressureDynamics,3202,2016,1144,537,280,58,25,4,3,1,1,1,1,0.888,-1
005_015_030,44544,PressureDynamics,2968,1918,1179,553,279,59,24,5,2,1,1,1,1,0.901,-1
005_015_030,44550,PressureDynamics,3087,2033,1122,516,281,54,24,5,2,2,1,1,1,0.895,-1
005_015_030,44556,PressureDynamics,3278,2091,1213,551,283,60,27,5,2,2,1,1,1,0.901,-1
005_015_030,44562,PressureDynamics,3022,1927,1128,527,259,58,24,4,2,2,1,1,1,0.886,-1
005_015_030,44567,PressureDynamics,2689,1851,1047,499,270,51,23,4,3,1,1,2,1,0.884,-1
005_015_030,44573,PressureDynamics,3196,2091,1188,555,280,58,24,4,2,1,1,1,1,0.898,-1
005_015_030,44588,PressureDynamics,3175,2010,1199,532,262,62,27,5,2,1,1,1,2,0.899,-1
005_015_030,44594,PressureDynamics,2911,1876,1177,545,274,58,25,4,3,1,1,1,1,0.896,-1
005_015_030,44600,PressureDynamics,3046,2004,1131,539,260,61,26,4,2,1,1,1,1,0.89,-1
005_015_030,44604,PressureDynamics,3292,2157,1261,584,301,70,27,5,2,2,1,1,1,0.899,-1
005_015_030,44609,PressureDynamics,2989,1896,1119,530,285,62,25,5,2,1,1,1,1,0.896,-1
005_015_030,44613,PressureDynamics,2772,1830,1138,522,272,58,24,5,3,1,1,1,1,0.893,-1
005_015_030,44618,PressureDynamics,3185,2011,1193,554,279,62,24,5,3,1,1,1,1,0.899,-1
005_015_030,44625,PressureDynamics,3050,2036,1197,555,280,69,25,5,2,1,1,1,1,0.899,-1
005_015_030,44630,PressureDynamics,2965,1844,1120,526,254,58,24,5,2,1,1,1,1,0.894,-1
005_015_030,44635,PressureDynamics,3079,2031,1181,559,275,60,26,5,2,1,1,1,1,0.89,-1
005_015_030,44640,PressureDynamics,3359,2161,1269,573,291,69,28,5,2,1,1,1,1,0.9,-1
005_015_030,44645,PressureDynamics,3062,1927,1186,556,292,62,28,5,2,1,1,1,1,0.898,-1
005_015_030,44650,PressureDynamics,2982,1901,1152,568,282,65,26,5,2,1,1,1,1,0.889,-1
005_015_030,44659,PressureDynamics,3204,2093,1272,564,308,62,27,5,2,2,1,1,1,0.894,-1
005_015_030,44663,PressureDynamics,3077,1967,1199,554,294,73,25,4,2,1,1,1,1,0.899,-1
005_015_030,44668,PressureDynamics,2724,1789,1165,487,257,59,25,4,2,1,1,1,1,0.891,-1
005_015_030,44673,PressureDynamics,3026,2091,1244,555,289,66,27,5,2,1,1,1,1,0.892,-1
005_015_030,44677,PressureDynamics,3285,2084,1231,609,302,60,29,5,3,1,1,1,1,0.896,-1
005_015_030,44682,PressureDynamics,2986,1926,1207,583,287,69,28,5,2,1,1,1,1,0.894,-1
005_015_030,44686,PressureDynamics,2984,1984,1199,550,283,63,25,5,2,1,1,1,1,0.89,-1
005_015_030,44698,PressureDynamics,3202,2112,1266,584,290,66,27,5,4,1,1,1,1,0.895,-1
005_015_030,44704,PressureDynamics,2985,1902,1195,549,294,66,26,5,2,1,1,1,1,0.897,-1
005_015_030,44708,PressureDynamics,2718,1813,1144,561,275,63,26,5,2,1,1,1,1,0.892,-1
005_015_030,44713,PressureDynamics,3092,1998,1213,578,298,69,28,6,4,2,1,1,1,0.892,-1
005_015_030,44718,PressureDynamics,3291,2161,1251,579,310,67,29,6,2,1,1,1,1,0.9,-1
005_015_030,44722,PressureDynamics,2967,1936,1198,573,287,67,27,5,3,1,1,1,1,0.896,-1
005_015_030,44729,PressureDynamics,3060,2037,1229,597,291,67,28,5,2,1,1,1,1,0.89,-1
005_015_030,44734,PressureDynamics,3198,2074,1201,585,300,75,29,5,2,1,1,1,1,0.895,-1
005_015_030,44739,PressureDynamics,3088,2076,1178,564,289,74,26,6,3,1,1,1,1,0.897,-1
005_015_030,44744,PressureDynamics,2853,1891,1178,536,276,67,26,5,2,1,1,1,1,0.893,-1
005_015_030,44752,PressureDynamics,3144,2080,1249,572,294,64,28,5,3,1,1,1,1,0.891,-1
005_015_030,44757,PressureDynamics,3219,2094,1262,577,304,69,29,6,3,2,1,1,2,0.898,-1
005_015_030,44762,PressureDynamics,2961,1950,1208,554,297,60,27,5,2,1,1,1,1,0.895,-1
005_015_030,44768,PressureDynamics,3083,2031,1199,572,297,66,28,5,2,1,1,1,1,0.892,-1
005_015_030,44772,PressureDynamics,3212,2100,1258,603,287,74,29,5,3,1,1,1,1,0.894,-1
005_015_030,44777,PressureDynamics,3003,1916,1186,561,290,67,29,5,2,2,1,1,2,0.896,-1
005_015_030,44782,PressureDynamics,2631,1746,1162,549,288,61,26,6,2,1,1,1,1,0.889,-1
005_015_030,44787,PressureDynamics,3095,2020,1215,573,296,67,27,4,2,1,1,1,1,0.892,-1
005_015_030,44792,PressureDynamics,3237,2145,1256,603,297,67,29,6,2,1,1,1,1,0.899,-1
005_015_030,44797,PressureDynamics,2955,2008,1277,589,293,71,28,6,3,1,1,1,1,0.894,-1
005_015_030,44802,PressureDynamics,3056,2034,1193,604,294,73,31,6,3,1,1,1,1,0.89,-1
005_015_030,44808,PressureDynamics,3275,2090,1296,616,321,73,31,6,3,1,1,2,1,0.895,-1
005_015_030,44813,PressureDynamics,2979,2036,1252,594,300,66,29,5,2,1,1,1,1,0.899,-1
005_015_030,44819,PressureDynamics,2796,1970,1208,574,292,64,26,5,3,2,1,1,3,0.893,-1
005_015_030,44824,PressureDynamics,3130,2053,1245,622,308,71,29,6,3,2,1,1,1,0.893,-1
005_015_030,44829,PressureDynamics,3203,2051,1264,607,311,76,29,5,2,1,1,1,1,0.899,-1
005_015_030,44833,PressureDynamics,2965,1916,1188,596,299,72,28,6,3,1,1,1,1,0.894,-1
005_015_030,44838,PressureDynamics,2982,1994,1250,595,300,77,28,6,2,2,1,1,1,0.89,-1
