007_015_030,42232,PressureDynamics,3962,3892,3751,3342,2890,1554,978,282,145,77,23,5,3,0,-1
007_015_030,42246,PressureDynamics,4008,3894,3723,3351,2903,1557,979,283,146,78,22,5,3,0.89,-1
007_015_030,42255,PressureDynamics,4016,3901,3733,3347,2884,1545,975,279,145,76,23,4,2,0.886,-1
007_015_030,42262,PressureDynamics,3979,3898,3724,3330,2881,1554,979,282,146,78,23,4,3,0.889,-1
007_015_030,42269,PressureDynamics,3985,3904,3720,3337,2890,1554,979,282,146,76,23,5,3,0.893,-1
007_015_030,42275,PressureDynamics,3974,3899,3742,3328,2891,1555,978,282,145,77,23,5,3,0.887,-1
007_015_030,42280,PressureDynamics,3970,3894,3730,3329,2873,1552,975,281,145,76,22,5,3,0.886,-1
007_015_030,42292,PressureDynamics,3980,3900,3717,3333,2882,1550,976,281,144,77,22,4,4,0.886,-1
007_015_030,42297,PressureDynamics,3961,3898,3721,3333,2889,1552,976,281,145,75,23,5,3,0.881,-1
007_015_030,42301,PressureDynamics,3943,3891,3736,3332,2876,1545,973,280,144,76,22,5,3,0.884,-1
007_015_030,42306,PressureDynamics,3955,3888,3738,3332,2878,1544,974,281,145,77,22,5,3,0.891,-1
007_015_030,42311,PressureDynamics,3969,3913,3715,3326,2876,1553,977,282,145,77,23,5,4,0.889,-1
007_015_030,42326,PressureDynamics,3965,3891,3732,3335,2877,1557,979,282,146,76,23,5,4,0.892,-1
007_015_030,42331,PressureDynamics,3974,3905,3735,3338,2895,1559,979,282,146,78,23,5,3,0.891,-1
007_015_030,42336,PressureDynamics,3968,3898,3737,3342,2885,1552,976,281,146,77,23,5,3,0.889,-1
007_015_030,42340,PressureDynamics,3987,3909,3737,3331,2886,1558,983,282,146,77,23,4,3,0.891,-1
007_015_030,42345,PressureDynamics,3962,3903,3737,3356,2899,1566,985,284,147,78,23,5,4,0.893,-1
007_015_030,42350,PressureDynamics,3998,3887,3745,3345,2898,1570,988,285,147,78,23,5,3,0.892,-1
007_015_030,42355,PressureDynamics,3972,3902,3753,3332,2897,1567,988,286,148,78,23,5,4,0.895,-1
007_015_030,42360,PressureDynamics,3987,3900,3737,3341,2891,1563,984,285,147,78,23,5,4,0.892,-1
007_015_030,42365,PressureDynamics,3990,3900,3740,3337,2899,1573,990,287,149,78,24,5,4,0.895,-1
007_015_030,42369,PressureDynamics,3984,3898,3739,3352,2899,1571,992,288,148,79,23,6,4,0.895,-1
007_015_030,42375,PressureDynamics,4000,3896,3750,3346,2901,1574,993,288,149,80,23,5,4,0.893,-1
007_015_030,42380,PressureDynamics,3997,3922,3758,3352,2901,1575,997,288,149,79,23,5,3,0.893,-1
007_015_030,42385,PressureDynamics,3993,3908,3747,3356,2912,1584,996,289,149,79,24,5,3,0.892,-1
007_015_030,42389,PressureDynamics,4007,3905,3737,3355,2906,1577,994,288,149,79,23,5,4,0.89,-1
