008_015_120,41854,PressureDynamics,3870,3748,3548,3088,2643,1423,911,269,139,72,22,5,3,0.0,-1
008_015_120,41864,PressureDynamics,3880,3771,3546,3101,2631,1416,907,269,140,72,22,5,3,1.076,-1
008_015_120,41869,PressureDynamics,3902,3750,3560,3083,2633,1427,912,272,141,73,22,5,3,1.093,-1
008_015_120,41873,PressureDynamics,3918,3778,3545,3113,2633,1424,909,270,141,73,22,5,3,1.089,-1
008_015_120,41879,PressureDynamics,3889,3775,3560,3110,2636,1427,915,272,142,74,23,5,3,1.08,-1
008_015_120,41884,PressureDynamics,3904,3778,3569,3108,2644,1439,922,274,143,74,22,5,3,1.084,-1
008_015_120,41888,PressureDynamics,3901,3772,3562,3127,2650,1443,927,278,144,75,23,5,3,1.082,-1
008_015_120,41899,PressureDynamics,3899,3774,3583,3137,2665,1465,941,281,146,76,23,5,3,1.079,-1
008_015_120,41904,PressureDynamics,3901,3799,3583,3146,2680,1469,940,281,147,76,23,5,4,1.083,-1
008_015_120,41908,PressureDynamics,3920,3778,3586,3145,2674,1477,946,283,147,77,24,5,4,1.086,-1
008_015_120,41912,PressureDynamics,3881,3788,3555,3144,2665,1468,946,283,149,76,24,5,3,1.083,-1
008_015_120,41917,PressureDynamics,3896,3788,3563,3125,2674,1474,950,285,148,77,24,4,4,1.079,-1
008_015_120,41921,PressureDynamics,3897,3788,3587,3138,2679,1476,951,285,149,78,23,7,4,1.085,-1
008_015_120,41926,PressureDynamics,3896,3784,3576,3152,2679,1484,958,288,150,78,24,5,4,1.085,-1
008_015_120,41930,PressureDynamics,3892,3781,3598,3159,2694,1491,963,288,151,78,24,6,3,1.082,-1
008_015_120,41935,PressureDynamics,3938,3775,3604,3161,2705,1500,962,288,151,78,24,5,4,1.083,-1
008_015_120,41939,PressureDynamics,3898,3797,3611,3176,2715,1495,964,289,151,78,24,6,4,1.082,-1
008_015_120,41944,PressureDynamics,3890,3773,3578,3146,2688,1493,962,288,151,80,24,4,3,1.081,-1
008_015_120,41950,PressureDynamics,3903,3794,3596,3161,2694,1492,962,289,149,78,24,5,4,1.08,-1
008_015_120,41955,PressureDynamics,3913,3817,3616,3159,2703,1492,962,289,151,79,24,6,3,1.086,-1
008_015_120,41959,PressureDynamics,3892,3786,3582,3158,2697,1495,966,290,152,78,24,5,3,1.083,-1
008_015_120,41963,PressureDynamics,3907,3780,3595,3157,2700,1491,965,290,151,79,24,5,4,1.079,-1
008_015_120,41971,PressureDynamics,3893,3791,3597,3155,2704,1501,970,290,151,79,23,5,4,1.085,-1
008_015_120,41975,PressureDynamics,3917,3775,3597,3162,2700,1495,967,290,152,79,24,5,3,1.086,-1
008_015_120,41982,PressureDynamics,3912,3766,3585,3154,2693,1496,968,290,152,79,25,6,3,1.08,-1
008_015_120,41987,PressureDynamics,3932,3804,3617,3160,2705,1497,968,292,153,79,24,6,4,1.082,-1
008_015_120,41991,PressureDynamics,3890,3800,3588,3160,2694,1498,970,291,154,80,24,6,3,1.089,-1
008_015_120,41997,PressureDynamics,3896,3787,3596,3158,2705,1503,975,294,154,81,25,6,4,1.082,-1
008_015_120,42002,PressureDynamics,3946,3780,3606,3161,2719,1511,976,297,155,80,25,5,3,1.079,-1
008_015_120,42007,PressureDynamics,3918,3806,3625,3170,2717,1516,981,296,154,80,25,5,3,1.083,-1
008_015_120,42011,PressureDynamics,3908,3786,3610,3168,2717,1516,982,295,155,81,25,6,4,1.086,-1
008_015_120,42017,PressureDynamics,3884,3797,3602,3161,2723,1518,984,298,155,81,25,5,4,1.08,-1
008_015_120,42022,PressureDynamics,3917,3790,3618,3168,2732,1528,989,298,157,82,25,6,4,1.082,-1
008_015_120,42027,PressureDynamics,3922,3808,3625,3181,2735,1526,991,300,157,81,25,6,4,1.088,-1
008_015_120,42034,PressureDynamics,3905,3790,3610,3175,2732,1526,991,300,158,82,25,6,4,1.082,-1
008_015_120,42038,PressureDynamics,3900,3793,3617,3171,2730,1526,994,300,157,82,25,6,3,1.078,-1
008_015_120,42043,PressureDynamics,3949,3800,3621,3183,2735,1533,996,302,159,82,25,6,4,1.084,-1
008_015_120,42050,PressureDynamics,3933,3803,3612,3180,2735,1528,992,302,159,82,25,6,4,1.087,-1
008_015_120,42054,PressureDynamics,3902,3805,3609,3180,2732,1536,997,301,158,82,25,5,3,1.081,-1
008_015_120,42060,PressureDynamics,3907,3800,3634,3181,2739,1532,995,301,157,81,25,5,3,1.08,-1
